date,province,cases_accumulated,new_cases,deceased,recovered,ccaa,PCR,TestAc,activos,hospitalized_accumulated,intensive_care,cases_accumulated_PCR,source_name,source,ine_code,poblacion
2020-12-16,Teruel,7532,15,305,6421,Aragón,NA,NA,684,905,73,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-17,Zaragoza,56519,133,1833,50721,Aragón,NA,NA,3415,6427,544,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-17,Huesca,13109,26,371,11932,Aragón,NA,NA,683,1204,128,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-17,Teruel,7547,15,305,6453,Aragón,NA,NA,659,906,73,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-18,Zaragoza,56708,189,1840,51010,Aragón,NA,NA,3342,6447,545,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-18,Huesca,13131,22,372,11995,Aragón,NA,NA,648,1208,128,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-18,Teruel,7576,29,306,6521,Aragón,NA,NA,622,909,73,NA,Gobierno de Aragón,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-19,Zaragoza,56862,154,1844,51118,Aragón,NA,NA,3372,6468,550,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201219,50,964693
2020-12-19,Huesca,13134,3,373,12006,Aragón,NA,NA,638,1211,128,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201219,22,220461
2020-12-19,Teruel,7584,8,306,6544,Aragón,NA,NA,609,909,73,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201219,44,134137
2020-12-20,Zaragoza,56919,57,1846,51158,Aragón,NA,NA,3409,6476,550,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201220,50,964693
2020-12-20,Huesca,13147,13,373,12016,Aragón,NA,NA,650,1212,128,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201220,22,220461
2020-12-20,Teruel,7611,27,306,6564,Aragón,NA,NA,616,911,73,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201220,44,134137
2020-12-21,Zaragoza,57037,118,1853,51441,Aragón,NA,NA,3253,6496,550,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201221,50,964693
2020-12-21,Huesca,13179,32,376,12084,Aragón,NA,NA,608,1214,128,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201221,22,220461
2020-12-21,Teruel,7635,24,308,6604,Aragón,NA,NA,594,917,73,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201221,44,134137
2020-12-22,Zaragoza,57195,158,1859,51643,Aragón,NA,NA,3237,6503,552,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201222,50,964693
2020-12-22,Huesca,13212,33,377,12128,Aragón,NA,NA,610,1215,128,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201222,22,220461
2020-12-22,Teruel,7652,17,312,6640,Aragón,NA,NA,568,920,73,NA,Gobierno de Aragón,http://datacovid.salud.aragon.es/covid/ y https://transparencia.aragon.es/COVID19_20201222,44,134137
2020-12-23,Zaragoza,57308,113,1865,51816,Aragón,NA,NA,3206,6498,553,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-23,Huesca,13227,15,378,12177,Aragón,NA,NA,580,1215,128,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-23,Teruel,7667,15,315,6666,Aragón,NA,NA,556,919,73,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-24,Zaragoza,57579,271,1867,51986,Aragón,NA,NA,3253,6520,555,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-24,Huesca,13264,37,379,12232,Aragón,NA,NA,558,1223,129,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-24,Teruel,7712,45,315,6696,Aragón,NA,NA,569,928,73,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-25,Zaragoza,57703,124,1869,52194,Aragón,NA,NA,3182,6528,555,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-25,Huesca,13273,9,379,12274,Aragón,NA,NA,532,1227,130,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-25,Teruel,7722,10,316,6740,Aragón,NA,NA,540,930,73,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-26,Zaragoza,57760,57,1872,52281,Aragón,NA,NA,3153,6527,556,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-26,Huesca,13297,24,382,12290,Aragón,NA,NA,544,1229,130,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-26,Teruel,7743,21,317,6752,Aragón,NA,NA,547,930,73,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-27,Zaragoza,57869,109,1877,52322,Aragón,NA,NA,3216,6536,562,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-27,Huesca,13307,10,384,12292,Aragón,NA,NA,553,1234,131,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-27,Teruel,7765,22,317,6770,Aragón,NA,NA,549,931,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-28,Zaragoza,58048,179,1884,52407,Aragón,NA,NA,3291,6555,565,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-28,Huesca,13355,48,385,12316,Aragón,NA,NA,572,1235,131,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-28,Teruel,7805,40,317,6790,Aragón,NA,NA,569,933,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-29,Zaragoza,58369,321,1895,52464,Aragón,NA,NA,3549,6571,566,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-29,Huesca,13426,71,385,12328,Aragón,NA,NA,627,1235,131,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-29,Teruel,7831,26,319,6826,Aragón,NA,NA,560,933,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-30,Zaragoza,58741,372,1902,52674,Aragón,NA,NA,3716,6586,568,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-30,Huesca,13481,55,385,12357,Aragón,NA,NA,653,1238,131,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-30,Teruel,7862,31,320,6876,Aragón,NA,NA,546,933,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2020-12-31,Zaragoza,59037,296,1909,52884,Aragón,NA,NA,3795,6608,571,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2020-12-31,Huesca,13523,42,385,12400,Aragón,NA,NA,661,1243,131,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2020-12-31,Teruel,7889,27,320,6925,Aragón,NA,NA,527,936,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-01,Zaragoza,59159,122,1911,53137,Aragón,NA,NA,3675,6616,573,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-01,Huesca,13532,9,385,12436,Aragón,NA,NA,639,1244,132,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-01,Teruel,7907,18,320,6983,Aragón,NA,NA,492,935,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-02,Zaragoza,59288,129,1914,53227,Aragón,NA,NA,3703,6630,574,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-02,Huesca,13571,39,386,12449,Aragón,NA,NA,666,1246,133,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-02,Teruel,7949,42,320,7000,Aragón,NA,NA,522,942,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-03,Zaragoza,59464,176,1917,53269,Aragón,NA,NA,3837,6637,574,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-03,Huesca,13584,13,387,12459,Aragón,NA,NA,669,1246,132,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-03,Teruel,7985,36,321,7002,Aragón,NA,NA,557,944,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-04,Zaragoza,59676,212,1922,53529,Aragón,NA,NA,3808,6652,576,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-04,Huesca,13638,54,387,12497,Aragón,NA,NA,684,1255,133,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-04,Teruel,8031,46,321,7030,Aragón,NA,NA,572,944,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-05,Zaragoza,60081,405,1929,53732,Aragón,NA,NA,4010,6683,578,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-05,Huesca,13725,87,387,12529,Aragón,NA,NA,730,1257,134,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-05,Teruel,8101,70,322,7065,Aragón,NA,NA,606,944,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-06,Zaragoza,60377,296,1935,53898,Aragón,NA,NA,4118,6691,579,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-06,Huesca,13764,39,387,12571,Aragón,NA,NA,734,1261,134,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-06,Teruel,8167,66,325,7084,Aragón,NA,NA,657,948,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-07,Zaragoza,60638,261,1937,54045,Aragón,NA,NA,4247,6712,580,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-07,Huesca,13861,97,388,12599,Aragón,NA,NA,807,1259,133,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-07,Teruel,8247,80,326,7110,Aragón,NA,NA,708,952,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-08,Zaragoza,61126,488,1947,54238,Aragón,NA,NA,4549,6730,582,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-08,Huesca,13967,106,389,12614,Aragón,NA,NA,892,1264,136,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-08,Teruel,8322,75,328,7128,Aragón,NA,NA,766,958,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-09,Zaragoza,61495,369,1953,54303,Aragón,NA,NA,4843,6745,584,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-09,Huesca,13997,30,389,12619,Aragón,NA,NA,917,1270,135,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-09,Teruel,8380,58,329,7147,Aragón,NA,NA,804,961,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-10,Zaragoza,61690,195,1957,54344,Aragón,NA,NA,5000,6763,585,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-10,Huesca,14002,5,390,12628,Aragón,NA,NA,913,1271,135,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-10,Teruel,8461,81,330,7161,Aragón,NA,NA,868,963,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-11,Zaragoza,61960,270,1967,54547,Aragón,NA,NA,5080,6803,587,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-11,Huesca,14072,70,390,12665,Aragón,NA,NA,947,1272,137,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-11,Teruel,8548,87,330,7195,Aragón,NA,NA,929,962,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-12,Zaragoza,62418,458,1977,54733,Aragón,NA,NA,5371,6820,586,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-12,Huesca,14156,84,391,12696,Aragón,NA,NA,989,1276,137,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-12,Teruel,8694,146,330,7225,Aragón,NA,NA,1052,963,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-13,Zaragoza,63077,659,1984,54986,Aragón,NA,NA,5775,6857,592,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-13,Huesca,14237,81,394,12750,Aragón,NA,NA,1026,1280,137,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-13,Teruel,8855,161,330,7256,Aragón,NA,NA,1185,964,75,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-14,Zaragoza,63679,602,1990,55096,Aragón,NA,NA,6246,6902,596,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-14,Huesca,14346,109,395,12765,Aragón,NA,NA,1112,1287,139,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-14,Teruel,8975,120,333,7273,Aragón,NA,NA,1284,966,76,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-15,Zaragoza,64294,615,1996,55134,Aragón,NA,NA,6809,6941,599,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-15,Huesca,14490,144,397,12771,Aragón,NA,NA,1250,1292,138,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-15,Teruel,9120,145,336,7285,Aragón,NA,NA,1411,976,78,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-16,Zaragoza,64832,538,2000,55235,Aragón,NA,NA,7242,6973,601,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-16,Huesca,14526,36,398,12791,Aragón,NA,NA,1260,1297,139,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-16,Teruel,9255,135,336,7302,Aragón,NA,NA,1528,984,78,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-17,Zaragoza,65078,246,2002,55283,Aragón,NA,NA,7430,6999,604,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-17,Huesca,14550,24,399,12796,Aragón,NA,NA,1277,1295,139,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-17,Teruel,9392,137,337,7323,Aragón,NA,NA,1639,987,78,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-18,Zaragoza,65435,357,2011,55605,Aragón,NA,NA,7468,7025,606,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-18,Huesca,14637,87,402,12852,Aragón,NA,NA,1309,1301,139,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-18,Teruel,9495,103,339,7357,Aragón,NA,NA,1705,1000,79,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-19,Zaragoza,66005,570,2020,55911,Aragón,NA,NA,7734,7081,610,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-19,Huesca,14712,75,404,12920,Aragón,NA,NA,1320,1303,139,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-19,Teruel,9673,178,339,7390,Aragón,NA,NA,1850,1003,80,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-20,Zaragoza,66567,562,2027,56212,Aragón,NA,NA,7944,7123,615,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-20,Huesca,14803,91,404,12964,Aragón,NA,NA,1365,1309,139,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-20,Teruel,9799,126,342,7414,Aragón,NA,NA,1956,1012,80,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-21,Zaragoza,67087,520,2042,56407,Aragón,NA,NA,8236,7179,615,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-21,Huesca,14847,44,406,13007,Aragón,NA,NA,1363,1315,140,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-21,Teruel,9991,192,343,7439,Aragón,NA,NA,2117,1017,80,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-22,Zaragoza,67683,596,2051,56498,Aragón,NA,NA,8727,7225,621,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-22,Huesca,14910,63,407,13022,Aragón,NA,NA,1412,1328,140,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-22,Teruel,10212,221,346,7467,Aragón,NA,NA,2311,1022,80,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-23,Zaragoza,68205,522,2059,56660,Aragón,NA,NA,9056,7232,623,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-23,Huesca,14944,34,408,13060,Aragón,NA,NA,1408,1328,140,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-23,Teruel,10296,84,348,7498,Aragón,NA,NA,2359,1026,81,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-24,Zaragoza,68485,280,2063,56741,Aragón,NA,NA,9238,7303,629,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-24,Huesca,14975,31,408,13067,Aragón,NA,NA,1432,1342,140,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-24,Teruel,10492,196,348,7540,Aragón,NA,NA,2508,1037,83,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-25,Zaragoza,68485,0,2063,56741,Aragón,NA,NA,9235,7329,628,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-25,Huesca,15045,70,410,13127,Aragón,NA,NA,1437,1346,140,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-25,Teruel,10610,118,349,7592,Aragón,NA,NA,2576,1044,83,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-26,Zaragoza,69457,972,2089,57583,Aragón,NA,NA,9365,7369,628,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-26,Huesca,15112,67,413,13214,Aragón,NA,NA,1418,1351,140,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-26,Teruel,10781,171,351,7662,Aragón,NA,NA,2671,1049,84,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-27,Zaragoza,70026,569,2104,57695,Aragón,NA,NA,9795,7407,635,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-27,Huesca,15169,57,414,13231,Aragón,NA,NA,1458,1358,141,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-27,Teruel,11039,258,353,7698,Aragón,NA,NA,2885,1067,86,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-28,Zaragoza,70532,506,2115,58169,Aragón,NA,NA,9816,7451,636,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-28,Huesca,15220,51,415,13337,Aragón,NA,NA,1396,1362,141,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-28,Teruel,11183,144,356,7795,Aragón,NA,NA,2926,1077,86,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-29,Zaragoza,70990,458,2124,58593,Aragón,NA,NA,9837,7478,638,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-29,Huesca,15279,59,417,13429,Aragón,NA,NA,1367,1363,141,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-29,Teruel,11361,178,357,7894,Aragón,NA,NA,2991,1091,87,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-30,Zaragoza,71281,291,2130,58768,Aragón,NA,NA,9933,7509,641,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-30,Huesca,15322,43,417,13451,Aragón,NA,NA,1382,1365,141,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-30,Teruel,11474,113,357,7923,Aragón,NA,NA,3069,1106,88,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-01-31,Zaragoza,71448,167,2141,58855,Aragón,NA,NA,10005,7531,641,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-01-31,Huesca,15327,5,419,13456,Aragón,NA,NA,1384,1367,142,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-01-31,Teruel,11571,97,359,7967,Aragón,NA,NA,3111,1111,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-01,Zaragoza,71721,273,2153,59327,Aragón,NA,NA,9785,7559,643,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-01,Huesca,15393,66,424,13544,Aragón,NA,NA,1352,1372,142,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-02-01,Teruel,11649,78,363,8113,Aragón,NA,NA,3038,1121,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-02,Zaragoza,72204,483,2164,59824,Aragón,NA,NA,9737,7601,647,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-02,Huesca,15432,39,425,13615,Aragón,NA,NA,1328,1378,144,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-02-02,Teruel,11838,189,364,8224,Aragón,NA,NA,3095,1126,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-03,Zaragoza,72639,435,2175,60502,Aragón,NA,NA,9508,7631,654,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-03,Huesca,15473,41,428,13684,Aragón,NA,NA,1299,1383,144,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-02-03,Teruel,11959,121,364,8361,Aragón,NA,NA,3072,1134,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-04,Zaragoza,73075,436,2190,60977,Aragón,NA,NA,9393,7668,657,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-04,Huesca,15517,44,428,13835,Aragón,NA,NA,1184,1383,144,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-02-04,Teruel,12066,107,365,8505,Aragón,NA,NA,3026,1138,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-05,Zaragoza,73495,420,2205,61585,Aragón,NA,NA,9187,7713,663,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-05,Huesca,15557,40,430,13920,Aragón,NA,NA,1139,1388,145,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-02-05,Teruel,12187,121,368,8663,Aragón,NA,NA,2981,1151,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-06,Zaragoza,73738,243,2211,61889,Aragón,NA,NA,9091,7739,666,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-06,Huesca,15580,23,431,13954,Aragón,NA,NA,1125,1392,145,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
2021-02-06,Teruel,12233,46,368,8743,Aragón,NA,NA,2949,1162,90,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,44,134137
2021-02-07,Zaragoza,73852,114,2220,62019,Aragón,NA,NA,9061,7747,668,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,50,964693
2021-02-07,Huesca,15592,12,432,13966,Aragón,NA,NA,1122,1394,146,NA,Gobierno de Aragón;aragon.es,https://datacovid.salud.aragon.es/covid/,22,220461
