"date","province","ine_code","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_otras","num_casos_prueba_desconocida","poblacion","cases_per_cienmil","intensive_care_per_1000000","deceassed_per_100000","hospitalized_per_100000","cases_14days","cases_7days","cases_PCR_14days","cases_PCR_7days","daily_cases","daily_cases_avg7","daily_cases_PCR","daily_cases_PCR_avg7","daily_deaths","daily_deaths_inc","daily_deaths_avg3","daily_deaths_avg7","deaths_last_week","source_name","source","comments"
2020-04-28,"Teruel",44,"Aragón",NA,NA,NA,260,30,8,71,560,NA,229,3,0,0,0,3,134137,417.48,5.96,52.93,22.37,52,14,NA,NA,3,2.3,NA,NA,0,0,0,0.6,4,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-28,"Toledo",45,"Castilla - La Mancha",49,NA,NA,2427,285,NA,584,4541,NA,1530,9,3,0,0,6,694844,653.53,NA,84.05,41.02,1348,513,NA,NA,49,83.4,NA,NA,4,0.7,5,9.4,66,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-28,"Valencia/València",46,"Comunitat Valenciana",147,NA,NA,2326,478,68,590,6129,NA,3213,61,18,42,0,1,2565124,238.94,2.65,23,18.63,1280,577,NA,NA,147,93,NA,NA,8,1.4,6.7,7.3,51,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-28,"Valladolid",47,"Castilla y León",35,NA,NA,NA,182,51,305,3759,NA,1255,27,12,15,0,0,519546,723.52,9.82,58.71,35.03,923,469,NA,NA,35,80.1,NA,NA,6,2,5,5.3,37,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-28,"Zamora",49,"Castilla y León",0,NA,NA,NA,48,11,75,673,NA,271,15,6,9,0,0,172539,390.06,6.38,43.47,27.82,191,47,NA,NA,0,8,NA,NA,0,0,1.3,1.3,9,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-28,"Zaragoza",50,"Aragón",3629,NA,NA,2012,458,61,573,4189,NA,1604,67,25,0,1,41,964693,434.23,6.32,59.4,47.48,940,370,NA,NA,49,66.7,NA,NA,8,1.4,7.3,11.3,79,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Albacete",2,"Castilla - La Mancha",86,NA,NA,2803,206,NA,436,4228,NA,1219,23,1,0,0,22,388167,1089.22,NA,112.32,53.07,628,395,NA,NA,86,59,NA,NA,9,2.1,7,6.1,43,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Alicante/Alacant",3,"Comunitat Valenciana",80,NA,NA,1071,165,50,442,4005,NA,2492,63,17,46,0,0,1858683,215.48,2.69,23.78,8.88,604,339,NA,NA,80,53.3,NA,NA,6,1.4,3,4,28,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Almería",4,"Andalucía",13,NA,NA,NA,34,9,48,555,NA,299,7,1,6,0,0,716820,77.43,1.26,6.7,4.74,119,42,NA,NA,13,9,NA,NA,1,2.1,0.7,0.6,4,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Araba/Álava",1,"País Vasco",NA,NA,NA,NA,138,15,342,3962,NA,NA,2,2,0,0,0,331549,1195,4.52,103.15,41.62,806,509,NA,NA,98,84.9,NA,NA,0,0,1.3,2.1,15,"Irekia;Open Data Euskadi;Open Data Euskadi;ISCIII RENAVE","https://www.irekia.euskadi.eus/es/news/61560-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Asturias",33,"Asturias, Principado de",NA,NA,627,NA,213,34,263,2922,2295,NA,3,3,0,0,0,1022800,285.69,3.32,25.71,20.83,603,323,132,50,51,51.9,11,7.7,4,1.5,5,5.9,41,"Instituto de Salud Carlos III;Asturias - Portal de Transparencia en Datos;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://app.transparenciaendatos.es/v/#!/5eb4344e16b9fc465933d277;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",";"
2020-04-29,"Ávila",5,"Castilla y León",45,NA,NA,NA,49,6,127,1588,NA,548,11,5,6,0,0,157640,1007.36,3.81,80.56,31.08,565,289,NA,NA,45,46.7,NA,NA,2,1.6,2,1.9,13,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Badajoz",6,"Extremadura",4,NA,NA,NA,62,12,88,NA,902,775,16,1,15,0,0,673559,NA,1.78,13.06,9.2,NA,NA,59,NA,NA,NA,4,NA,1,1.1,1.7,1.1,8,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Balears, Illes",7,"Balears, Illes",NA,NA,NA,498,319,61,185,1879,NA,1196,3,2,1,0,0,1149460,163.47,5.31,16.09,27.75,242,18,NA,NA,9,6.1,NA,NA,4,2.2,3.3,3,21,"Conselleria de Salut y Consumo - Govern Illes Balears;ISCIII RENAVE","http://www.caib.es/pidip2front/jsp/es/ficha-convocatoria/9451050;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Barcelona",8,"Cataluña",356,264,34,NA,NA,NA,9770,43833,42684,NA,117,117,0,0,0,5664579,773.81,NA,172.48,NA,7782,2161,6988,1982,298,396.6,264,357.1,98,1,100.7,108.3,758,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Bizkaia",48,"País Vasco",NA,NA,NA,NA,298,66,695,8844,NA,NA,33,25,0,0,8,1152651,767.27,5.73,60.3,25.85,2177,1016,NA,NA,147,173,NA,NA,14,2.1,12.3,12,84,"Irekia;Open Data Euskadi;Open Data Euskadi;ISCIII RENAVE","https://www.irekia.euskadi.eus/es/news/61560-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Burgos",9,"Castilla y León",149,NA,NA,NA,116,25,188,1956,NA,767,40,4,36,0,0,356958,547.96,7,52.67,32.5,550,296,NA,NA,149,48.7,NA,NA,1,0.5,2.7,2.6,18,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Cáceres",10,"Extremadura",17,NA,NA,NA,136,12,358,NA,1883,1112,40,14,26,0,0,394151,NA,3.04,90.83,34.5,NA,NA,70,NA,NA,NA,17,NA,5,1.4,4.3,4.4,31,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Cádiz",11,"Andalucía",15,NA,NA,NA,105,20,116,1282,NA,347,14,3,11,0,0,1240155,103.37,1.61,9.35,8.47,172,62,NA,NA,15,11.1,NA,NA,5,4.5,4.7,4,28,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Cantabria",39,"Cantabria",NA,26,332,NA,98,79,194,2512,2173,1154,5,5,0,0,0,581078,432.3,13.6,33.39,16.87,550,232,290,113,66,42.3,26,19.9,0,0,1,2.4,17,"Instituto de Salud Carlos III;Servicio Cántabro de Salud;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://serviweb.scsalud.es:10443/ficheros/COVID19_historico.csv;https://www.scsalud.es/coronavirus;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Castellón/Castelló",12,"Comunitat Valenciana",23,NA,NA,598,68,12,182,1627,NA,847,10,5,5,0,0,579962,280.54,2.07,31.38,11.72,409,226,NA,NA,23,34.3,NA,NA,2,1.1,1.7,4.4,31,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Ceuta",51,"Ceuta",NA,NA,45,NA,10,4,4,146,101,NA,4,4,0,0,0,84777,172.22,4.72,4.72,11.8,45,21,3,1,7,3.1,0,0.1,0,0,0,0,0,"Instituto de Salud Carlos III;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Ciudad Real",13,"Castilla - La Mancha",89,NA,NA,5383,324,NA,963,7500,NA,1793,38,4,1,1,32,495761,1512.83,NA,194.25,65.35,1538,759,NA,NA,89,122.6,NA,NA,11,1.2,10,14.3,100,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Córdoba",14,"Andalucía",21,NA,NA,NA,55,17,98,1435,NA,728,10,4,6,0,0,782979,183.27,2.17,12.52,7.02,176,72,NA,NA,21,13.3,NA,NA,0,0,1,2.1,15,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Coruña, A",15,"Galicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,34,28,0,1,1119596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Cuenca",16,"Castilla - La Mancha",55,NA,NA,1216,41,NA,227,1739,NA,482,0,0,0,0,0,196329,885.76,NA,115.62,20.88,730,371,NA,NA,55,55.1,NA,NA,7,3.2,8.3,8.9,62,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Gipuzkoa",20,"País Vasco",NA,NA,NA,NA,118,15,259,2713,NA,NA,4,4,0,0,0,723576,374.94,2.07,35.79,16.31,447,214,NA,NA,46,39.7,NA,NA,8,3.2,4.7,4.3,30,"Irekia;Open Data Euskadi;Open Data Euskadi;ISCIII RENAVE","https://www.irekia.euskadi.eus/es/news/61560-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Girona",17,"Cataluña",94,38,64,NA,434,59,569,4375,3746,1830,19,15,0,0,4,771044,567.41,7.65,73.8,56.29,1486,492,922,248,102,102,38,53.4,5,0.9,7.7,10.7,75,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Granada",18,"Andalucía",43,NA,NA,NA,174,34,241,2636,NA,1377,35,2,33,0,0,914678,288.19,3.72,26.35,19.02,680,342,NA,NA,43,55,NA,NA,3,1.3,2.7,3.1,22,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Guadalajara",19,"Castilla - La Mancha",18,NA,NA,1333,104,NA,215,1758,NA,321,0,0,0,0,0,257762,682.02,NA,83.41,40.35,513,237,NA,NA,18,39.3,NA,NA,2,0.9,3.3,3.7,26,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Huelva",21,"Andalucía",9,NA,NA,NA,30,7,43,434,NA,183,9,0,9,0,0,521870,83.16,1.34,8.24,5.75,82,33,NA,NA,9,5.4,NA,NA,2,4.9,1,1.1,8,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Huesca",22,"Aragón",NA,NA,NA,421,50,16,90,747,NA,236,12,5,0,0,7,220461,338.84,7.26,40.82,22.68,209,66,NA,NA,15,18,NA,NA,0,0,0.7,1.3,9,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Jaén",23,"Andalucía",24,NA,NA,NA,74,20,159,1469,NA,458,16,11,5,0,0,633564,231.86,3.16,25.1,11.68,236,86,NA,NA,24,17.3,NA,NA,3,1.9,1.3,1.7,12,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"León",24,"Castilla y León",41,NA,NA,NA,100,31,357,3004,NA,1347,27,11,16,0,0,460001,653.04,6.74,77.61,21.74,885,364,NA,NA,41,67.4,NA,NA,3,0.8,4.3,4.9,34,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Lleida",25,"Cataluña",14,2,1,NA,NA,NA,201,1932,1841,843,6,4,0,0,2,434930,444.21,NA,46.21,NA,304,75,229,44,3,15.4,2,8.4,0,0,2,2.6,18,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Lugo",27,"Galicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,7,0,0,329587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Madrid",28,"Madrid, Comunidad de",NA,NA,4488,NA,5171,773,8176,67942,66584,NA,213,213,0,0,0,6663394,1019.63,11.6,122.7,77.6,10785,3308,7441,2970,482,556,536,501.6,71,0.9,63.3,70.3,492,"Instituto de Salud Carlos III;Consejería de Salud de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Málaga",29,"Andalucía",38,NA,NA,NA,129,27,254,3248,NA,1423,41,2,39,0,0,1661785,195.45,1.62,15.28,7.76,819,409,NA,NA,38,72.4,NA,NA,1,0.4,1.3,2.4,17,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Melilla",52,"Melilla",NA,NA,11,NA,44,3,2,125,114,NA,1,1,0,0,0,86487,144.53,3.47,2.31,50.87,21,9,10,7,0,1.7,0,1.1,0,0,0,0,0,"Instituto de Salud Carlos III;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Murcia",30,"Murcia, Región de",NA,NA,408,NA,637,108,130,1894,1486,NA,10,2,8,0,0,1493898,126.78,7.23,8.7,42.64,268,153,62,18,54,24.7,6,3.7,0,0,0.7,0.9,6,"Instituto de Salud Carlos III;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Navarra",31,"Navarra, Comunidad Foral de",NA,NA,1325,NA,1965,132,451,6140,4815,NA,50,18,32,0,0,654214,938.53,20.18,68.94,300.36,1707,960,382,234,256,153.9,21,34,3,0.7,6.3,6,42,"Instituto de Salud Carlos III;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Ourense",32,"Galicia",NA,NA,NA,NA,152,13,112,1791,NA,964,3,3,0,0,0,307651,582.15,4.23,36.4,49.41,296,106,NA,NA,27,18,NA,NA,1,0.9,2,2.4,17,"Área sanitaria Ourense via @lipido;ISCIII RENAVE","https://github.com/lipido/galicia-covid19;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Palencia",34,"Castilla y León",16,NA,NA,NA,49,14,73,1037,NA,273,2,1,1,0,0,160980,644.18,8.7,45.35,30.44,383,242,NA,NA,16,37.1,NA,NA,0,0,0.7,1.4,10,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Palmas, Las",35,"Canarias",NA,NA,NA,NA,NA,NA,39,699,699,NA,1,1,0,0,0,1120406,62.39,NA,3.48,NA,68,24,68,24,0,4.4,0,4.4,0,0,0.3,0.4,3,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Pontevedra",36,"Galicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,6,34,0,0,942665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Rioja, La",26,"Rioja, La",NA,NA,1288,NA,1424,88,332,5206,3918,NA,5,5,0,0,0,316798,1643.32,27.78,104.8,449.5,1108,341,371,128,33,68.4,8,25.3,2,0.6,4,4.1,29,"Instituto de Salud Carlos III;ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/agregados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",""
2020-04-29,"Salamanca",37,"Castilla y León",72,NA,NA,NA,166,33,319,3244,NA,986,55,5,50,0,0,330119,982.68,10,96.63,50.28,865,412,NA,NA,72,75.3,NA,NA,3,0.9,2.3,3.6,25,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Santa Cruz de Tenerife",38,"Canarias",NA,NA,NA,NA,NA,NA,96,1506,1506,NA,3,2,0,0,1,1032983,145.79,NA,9.29,NA,128,41,128,41,3,8.7,3,8.7,1,1.1,1,1.4,10,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Segovia",40,"Castilla y León",52,NA,NA,NA,94,6,195,2830,NA,761,44,1,43,0,0,153129,1848.11,3.92,127.34,61.39,639,200,NA,NA,52,39.3,NA,NA,3,1.6,2.7,2.3,16,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Sevilla",41,"Andalucía",24,NA,NA,NA,148,38,248,2629,NA,895,30,9,21,0,0,1942389,135.35,1.96,12.77,7.62,351,147,NA,NA,24,23.7,NA,NA,4,1.6,4,3.1,22,"Junta de Andalucía;Junta de Andalucía;ISCIII RENAVE","https://www.juntadeandalucia.es/institutodeestadisticaycartografia/badea/informe/anual?CodOper=b3_2314&idNode=42348;https://github.com/montera34/escovid19data/raw/master/data/original/andalucia-hospitalizados.csv;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv","Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py"
2020-04-29,"Soria",42,"Castilla y León",28,NA,NA,NA,56,13,110,1684,NA,340,22,0,22,0,0,88636,1899.91,14.67,124.1,63.18,552,205,NA,NA,28,31.1,NA,NA,1,0.9,1.7,1.1,8,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Tarragona",43,"Cataluña",4,8,4,NA,NA,NA,375,1932,1816,879,8,4,0,0,4,804664,240.1,NA,46.6,NA,288,75,251,63,12,14.4,8,12,1,0.3,5,5.4,38,"Transparencia Catalunya;Generalitat de Catalunya;Transparencia Catalunya;ISCIII RENAVE","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv;https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Teruel",44,"Aragón",NA,NA,NA,260,29,8,71,566,NA,235,1,1,0,0,0,134137,421.96,5.96,52.93,21.62,48,19,NA,NA,6,2.9,NA,NA,0,0,0,0.6,4,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Toledo",45,"Castilla - La Mancha",29,NA,NA,2728,275,NA,595,4570,NA,1567,8,3,1,1,3,694844,657.7,NA,85.63,39.58,1235,476,NA,NA,29,77.4,NA,NA,11,1.9,6.7,9.3,65,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Valencia/València",46,"Comunitat Valenciana",55,NA,NA,2323,441,65,601,6184,NA,3260,65,12,52,0,1,2565124,241.08,2.53,23.43,17.19,1193,516,NA,NA,55,90.3,NA,NA,11,1.9,7,7.7,54,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Valladolid",47,"Castilla y León",46,NA,NA,NA,180,52,308,3805,NA,1274,25,13,12,0,0,519546,732.37,10.01,59.28,34.65,859,383,NA,NA,46,73.6,NA,NA,3,1,4.3,5.4,38,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Zamora",49,"Castilla y León",30,NA,NA,NA,50,12,75,703,NA,273,18,7,11,0,0,172539,407.44,6.95,43.47,28.98,173,58,NA,NA,30,11,NA,NA,0,0,0,1.1,8,"ISCIII RENAVE","https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
2020-04-29,"Zaragoza",50,"Aragón",3697,NA,NA,1993,440,59,574,4263,NA,1696,26,17,0,0,9,964693,441.9,6.12,59.5,45.61,962,320,NA,NA,74,63.4,NA,NA,1,0.2,7.3,9.6,67,"aragon.es;ISCIII RENAVE","https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx;https://cnecovid.isciii.es/covid19/resources/datos_provincias.csv",NA
