"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_accumulated","hospitalized_new","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-03-30","Lugo","Galicia",NA,NA,NA,244,NA,NA,NA,NA,4,270,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-03-30","Ourense","Galicia",NA,NA,NA,415,NA,NA,NA,NA,8,458,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-03-30","Pontevedra","Galicia",NA,NA,NA,1005,NA,NA,NA,NA,9,1060,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-03-30","Madrid","Madrid, Comunidad de",NA,NA,NA,12397,15140,NA,NA,1514,3392,24090,NA,8301,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-30","Melilla","Melilla",NA,NA,NA,50,27,NA,NA,3,1,51,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-30","Murcia","Murcia, Región de",NA,NA,NA,920,283,NA,NA,59,25,939,NA,17,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-30","Navarra","Navarra, Comunidad Foral de",159,NA,NA,2000,1120,NA,NA,104,113,2305,NA,192,"Gobierno de Navarra","https://gobiernoabierto.navarra.es/es/open-data/datos/datos-evolutivos-covid-19",""
"2020-03-30","Rioja, La","Rioja, La",NA,NA,NA,1231,575,NA,NA,51,71,1733,NA,431,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Almería","Andalucía",NA,NA,NA,NA,108,NA,NA,15,16,251,NA,6,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Cádiz","Andalucía",NA,NA,NA,NA,216,NA,NA,19,14,539,NA,16,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Córdoba","Andalucía",NA,NA,NA,NA,288,NA,NA,17,15,661,NA,4,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Granada","Andalucía",NA,NA,NA,NA,556,NA,NA,50,67,1061,NA,15,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Huelva","Andalucía",NA,NA,NA,NA,96,NA,NA,7,4,177,NA,2,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Jaén","Andalucía",NA,NA,NA,NA,358,NA,NA,13,26,661,NA,17,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Málaga","Andalucía",NA,NA,NA,NA,745,NA,NA,61,70,1349,NA,83,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Sevilla","Andalucía",NA,NA,NA,NA,500,NA,NA,53,36,1119,NA,17,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/233967.html",""
"2020-03-31","Asturias","Asturias, Principado de",NA,NA,NA,1091,529,NA,NA,65,55,1236,NA,90,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Balears, Illes","Balears, Illes",NA,NA,NA,915,399,NA,NA,85,42,1069,NA,111,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Cantabria","Cantabria",NA,NA,NA,1099,522,NA,NA,50,37,1171,NA,35,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Ávila","Castilla y León",21,NA,NA,NA,144,NA,NA,16,54,467,NA,111,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-03-31","Burgos","Castilla y León",41,NA,NA,NA,250,NA,NA,55,69,790,NA,215,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-03-31","León","Castilla y León",46,NA,NA,NA,464,NA,NA,55,100,964,NA,100,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-03-31","Palencia","Castilla y León",32,NA,NA,NA,115,NA,NA,21,18,325,NA,42,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-03-31","Salamanca","Castilla y León",107,NA,NA,NA,348,NA,NA,53,123,1185,NA,209,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-03-31","Segovia","Castilla y León",91,NA,NA,NA,310,NA,NA,23,77,720,NA,189,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-03-31","Soria","Castilla y León",5,NA,NA,NA,118,NA,NA,19,44,555,NA,87,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/","Hay 2 casos más que no son residencia en la Comunitat Valenciana."
"2020-03-31","Valladolid","Castilla y León",59,NA,NA,NA,498,NA,NA,89,77,988,NA,187,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/","Hay 2 casos más que no son residencia en la Comunitat Valenciana."
"2020-03-31","Zamora","Castilla y León",8,NA,NA,NA,100,NA,NA,14,23,217,NA,43,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/","Hay 2 casos más que no son residencia en la Comunitat Valenciana."
"2020-03-31","Barcelona","Cataluña",1622,NA,NA,NA,NA,NA,NA,NA,1480,21976,NA,NA,"Transparencia Catalunya","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv",""
"2020-03-31","Girona","Cataluña",180,NA,NA,NA,463,NA,NA,106,96,988,NA,NA,"diaridegirona.cat","https://www.diaridegirona.cat/comarques/2020/03/31/girona-registra-repunt-nous-casos/1037299.html;https://github.com/nachotronic/covid19/blob/master/casos_girona.csv;https://www.emporda.info/girona/2020/03/31/comarques-gironines-ja-freguen-centenar/461922.html",""
"2020-03-31","Lleida","Cataluña",97,NA,NA,NA,215,NA,NA,52,55,948,NA,108,"Segre.com;Transparencia Catalunya","https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html;https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv",""
"2020-03-31","Tarragona","Cataluña",32,NA,NA,NA,210,NA,NA,70,41,688,NA,NA,"tarragonadigital.com","https://tarragonadigital.com/area-metropolitana/casos-coronavirus-tarragona-31-marc-2020",""
"2020-03-31","Ceuta","Ceuta",NA,NA,NA,28,6,NA,NA,3,1,34,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Coruña, A","Galicia",NA,NA,NA,1573,NA,NA,NA,NA,54,1687,NA,NA,"RTVE?","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",""
"2020-03-31","Lugo","Galicia",NA,NA,NA,371,NA,NA,NA,NA,7,402,NA,NA,"RTVE?","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",""
"2020-03-31","Ourense","Galicia",NA,NA,NA,520,NA,NA,NA,NA,12,570,NA,NA,"RTVE?","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado.",""
"2020-03-31","Pontevedra","Galicia",NA,NA,NA,1294,NA,NA,NA,NA,21,1380,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/ 2020.03.31 02.07h","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-03-31","Madrid","Madrid, Comunidad de",NA,NA,NA,14576,15227,NA,NA,1514,3603,27509,NA,9330,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Melilla","Melilla",NA,NA,NA,53,32,NA,NA,3,1,54,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Murcia","Murcia, Región de",NA,NA,NA,920,304,NA,NA,59,34,974,NA,20,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-03-31","Navarra","Navarra, Comunidad Foral de",192,NA,NA,2131,1181,NA,NA,108,130,2497,NA,236,"Gobierno de Navarra","https://gobiernoabierto.navarra.es/es/open-data/datos/datos-evolutivos-covid-19",""
"2020-03-31","Rioja, La","Rioja, La",NA,NA,NA,1229,619,NA,NA,54,85,1810,NA,496,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Almería","Andalucía",NA,NA,NA,231,124,NA,NA,18,17,262,NA,14,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Cádiz","Andalucía",NA,NA,NA,611,266,NA,NA,22,17,645,NA,17,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Córdoba","Andalucía",NA,NA,NA,662,302,NA,NA,19,21,687,NA,4,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Granada","Andalucía",NA,NA,NA,1087,603,NA,NA,56,80,1182,NA,15,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Huelva","Andalucía",NA,NA,NA,189,106,NA,NA,7,4,195,NA,2,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Jaén","Andalucía",NA,NA,NA,688,395,NA,NA,16,37,742,NA,17,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Málaga","Andalucía",NA,NA,NA,1294,815,NA,NA,65,77,1464,NA,93,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Sevilla","Andalucía",NA,NA,NA,1140,536,NA,NA,57,55,1215,NA,20,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234014.html",""
"2020-04-01","Asturias","Asturias, Principado de",NA,NA,NA,1180,590,NA,NA,76,63,1322,NA,109,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Balears, Illes","Balears, Illes",NA,NA,NA,910,468,NA,NA,95,46,1131,NA,170,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Cantabria","Cantabria",NA,NA,NA,1116,543,NA,NA,54,54,1213,NA,43,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Ávila","Castilla y León",45,NA,NA,321,164,NA,NA,17,59,512,NA,132,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Burgos","Castilla y León",58,NA,NA,521,247,NA,NA,55,77,848,NA,250,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","León","Castilla y León",43,NA,NA,683,474,NA,NA,55,108,1007,NA,216,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Palencia","Castilla y León",34,NA,NA,284,120,NA,NA,20,23,359,NA,52,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Salamanca","Castilla y León",131,NA,NA,946,351,NA,NA,54,135,1316,NA,235,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Segovia","Castilla y León",91,NA,NA,520,308,NA,NA,23,81,811,NA,210,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Soria","Castilla y León",104,NA,NA,525,148,NA,NA,20,44,659,NA,90,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Valladolid","Castilla y León",121,NA,NA,758,447,NA,NA,95,89,1109,NA,262,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Zamora","Castilla y León",9,NA,NA,150,97,NA,NA,14,25,226,NA,51,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus",""
"2020-04-01","Barcelona","Cataluña",1560,NA,NA,NA,NA,NA,NA,NA,1615,23536,NA,NA,"Transparencia Catalunya","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv",""
"2020-04-01","Girona","Cataluña",192,NA,NA,NA,470,NA,NA,97,119,1180,NA,NA,"diaridegirona.cat","https://www.diaridegirona.cat/comarques/2020/04/01/girona-arriba-al-pic-mes/1037492.html;https://github.com/nachotronic/covid19/blob/master/casos_girona.csv",""
"2020-04-01","Lleida","Cataluña",59,NA,NA,NA,230,NA,NA,51,62,1007,NA,124,"Segre.com;Transparencia Catalunya","https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html;https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv",""
"2020-04-01","Tarragona","Cataluña",52,NA,NA,NA,256,NA,NA,73,53,740,NA,NA,"tarragonadigital.com","https://tarragonadigital.com/area-metropolitana/dades-coronavirus-tarragona-1-abril-2020",""
"2020-04-01","Ceuta","Ceuta",NA,NA,NA,50,7,NA,NA,3,1,51,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Coruña, A","Galicia",NA,NA,NA,1706,NA,NA,NA,NA,58,1854,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-04-01","Lugo","Galicia",NA,NA,NA,456,NA,NA,NA,NA,9,500,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-04-01","Ourense","Galicia",NA,NA,NA,559,NA,NA,NA,NA,18,626,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-04-01","Pontevedra","Galicia",NA,NA,NA,1337,NA,NA,NA,NA,30,1452,NA,NA,"RTVE","https://public.flourish.studio/visualisation/1451263/","¹La Xunta no especifica el lugar de las altas y solo da el número de casos activos, por lo que el total de casos es aproximado."
"2020-04-01","Madrid","Madrid, Comunidad de",NA,NA,NA,15148,15227,NA,NA,1528,3865,29840,NA,10827,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Melilla","Melilla",NA,NA,NA,61,32,NA,NA,3,1,62,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Murcia","Murcia, Región de",NA,NA,NA,999,389,NA,NA,68,37,1041,NA,43,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-01","Navarra","Navarra, Comunidad Foral de",185,NA,NA,2263,1284,NA,NA,119,141,2682,NA,278,"Gobierno de Navarra","https://gobiernoabierto.navarra.es/es/open-data/datos/datos-evolutivos-covid-19",""
"2020-04-01","Rioja, La","Rioja, La",NA,NA,NA,1301,660,NA,NA,57,90,1960,NA,569,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Almería","Andalucía",NA,NA,NA,258,129,NA,NA,19,18,290,NA,22,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Cádiz","Andalucía",NA,NA,NA,661,295,NA,NA,23,19,697,NA,22,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Córdoba","Andalucía",NA,NA,NA,753,321,NA,NA,20,25,728,NA,7,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Granada","Andalucía",NA,NA,NA,1129,636,NA,NA,58,86,1230,NA,23,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Huelva","Andalucía",NA,NA,NA,216,115,NA,NA,10,6,224,NA,2,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Jaén","Andalucía",NA,NA,NA,732,420,NA,NA,16,39,788,NA,21,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Málaga","Andalucía",NA,NA,NA,1458,917,NA,NA,74,93,1644,NA,101,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Sevilla","Andalucía",NA,NA,NA,1294,611,NA,NA,60,57,1371,NA,30,"Junta de Andalucía","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234073.html",""
"2020-04-02","Asturias","Asturias, Principado de",NA,NA,NA,1209,640,NA,NA,79,69,1384,NA,135,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Balears, Illes","Balears, Illes",NA,NA,NA,907,517,NA,NA,105,58,1204,NA,239,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Cantabria","Cantabria",NA,NA,NA,1148,567,NA,NA,57,60,1268,NA,60,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Ávila","Castilla y León",48,NA,NA,345,161,NA,NA,16,64,560,NA,151,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Burgos","Castilla y León",47,NA,NA,542,238,NA,NA,55,86,895,NA,277,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","León","Castilla y León",59,NA,NA,663,458,NA,NA,52,127,1066,NA,276,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Palencia","Castilla y León",24,NA,NA,300,129,NA,NA,20,24,383,NA,59,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Salamanca","Castilla y León",97,NA,NA,986,358,NA,NA,53,155,1413,NA,272,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Segovia","Castilla y León",75,NA,NA,563,317,NA,NA,24,88,886,NA,235,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Soria","Castilla y León",27,NA,NA,545,154,NA,NA,22,46,686,NA,95,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Valladolid","Castilla y León",79,NA,NA,750,442,NA,NA,96,105,1188,NA,333,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Zamora","Castilla y León",52,NA,NA,189,101,NA,NA,15,28,278,NA,61,"Junta de Castilla y León","https://analisis.datosabiertos.jcyl.es/pages/coronavirus/",""
"2020-04-02","Barcelona","Cataluña",1178,NA,NA,NA,NA,NA,NA,NA,1837,24714,NA,NA,"Transparencia Catalunya","https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv",""
"2020-04-02","Girona","Cataluña",128,NA,NA,NA,506,NA,NA,98,128,1300,NA,NA,"diaridegirona.cat","https://www.diaridegirona.cat/comarques/2020/04/02/nombre-victimes-coronavirus-girona-baixa/1037655.html;https://github.com/nachotronic/covid19/blob/master/casos_girona.csv;https://www.emporda.info/girona/2020/04/02/mort-nou-persones-coronavirus-comarques/462115.html",""
"2020-04-02","Lleida","Cataluña",59,NA,NA,NA,226,NA,NA,63,69,1066,NA,152,"Segre.com;Transparencia Catalunya","https://www.segre.com/es/noticias/lleida/2020/03/24/lleida_suma_morts_positius_coronavirus_sol_dia_102336_1092.html;https://analisi.transparenciacatalunya.cat/Salut/Registre-de-test-de-COVID-19-realitzats-a-Cataluny/jj6z-iyrp/data;https://code.montera34.com:4443/numeroteca/covid19/-/blob/master/data/output/spain/catalunya-cases-evolution-by-province.csv",""
"2020-04-02","Tarragona","Cataluña",97,NA,NA,NA,252,NA,NA,72,59,837,NA,NA,"tarragonadigital.com","https://tarragonadigital.com/area-metropolitana/dades-coronavirus-tarragona-2-abril-2020",""
"2020-04-02","Ceuta","Ceuta",NA,NA,NA,61,8,NA,NA,3,1,55,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Coruña, A","Galicia",NA,NA,NA,1788,NA,NA,NA,NA,67,1969,NA,NA,"RTVE","https://app.flourish.studio/visualisation/1451263/ (22:55)","¹Canarias no especifica el lugar de las altas, lo que impide calcular los casos activos por isla. Se muestra el dato acumulado de la comunidad autónoma."
"2020-04-02","Lugo","Galicia",NA,NA,NA,520,NA,NA,NA,NA,11,586,NA,NA,"RTVE","https://app.flourish.studio/visualisation/1451263/ (22:55)","¹Canarias no especifica el lugar de las altas, lo que impide calcular los casos activos por isla. Se muestra el dato acumulado de la comunidad autónoma."
"2020-04-02","Ourense","Galicia",NA,NA,NA,660,NA,NA,NA,NA,22,751,NA,NA,"RTVE","https://app.flourish.studio/visualisation/1451263/ (22:55)",""
"2020-04-02","Pontevedra","Galicia",NA,NA,NA,1411,NA,NA,NA,NA,30,1536,NA,NA,"RTVE","https://app.flourish.studio/visualisation/1451263/ (22:55)","¹La Junta no especifica el lugar de las altas, por lo que el total de casos activos es aproximado."
"2020-04-02","Madrid","Madrid, Comunidad de",NA,NA,NA,15580,15050,NA,NA,1506,4175,32155,NA,12400,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Melilla","Melilla",NA,NA,NA,64,34,NA,NA,3,1,62,NA,0,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Murcia","Murcia, Región de",NA,NA,NA,1009,405,NA,NA,72,42,1084,NA,45,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-02","Navarra","Navarra, Comunidad Foral de",154,NA,NA,2391,1341,NA,NA,120,151,2836,NA,294,"Gobierno de Navarra","https://gobiernoabierto.navarra.es/es/open-data/datos/datos-evolutivos-covid-19",""
"2020-04-02","Rioja, La","Rioja, La",NA,NA,NA,1341,738,NA,NA,64,101,2083,NA,641,"Ministerio de Sanidad (Datadista);RTVE","Datadista (Ministerio de Sanidad) https://github.com/datadista/datasets/tree/master/COVID%2019","los activos son de flourish de rtve"
"2020-04-03","Almería","Andalucía",NA,NA,NA,284,145,NA,NA,25,20,301,NA,8,"Junta de Andalucía;RTVE","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234131.html;https://app.flourish.studio/visualisation/1451263/ (3-abr 22:55)",""
"2020-04-03","Cádiz","Andalucía",NA,NA,NA,756,319,NA,NA,42,22,754,NA,28,"Junta de Andalucía;RTVE","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/234131.html;https://app.flourish.studio/visualisation/1451263/ (3-abr 22:55)",""
"2020-04-03","Córdoba","Andalucía",NA,NA,NA,842,338,NA,NA,32,25,782,NA,10,"RTVE","https://app.flourish.studio/visualisation/1451263/ (4-abr 23:20)",""
