date_pub,ccaa,Dosis entregadas Pfizer,Dosis entregadas Moderna,Dosis entregadas AstraZeneca,Dosis entregadas Janssen,Dosis entregadas,Dosis administradas,% sobre entregadas,Total 1 vacuna,Total pauta completada,Última fecha de actualización de datos,Fecha de la ultima vacuna registrada,source_name,source
13/5/21,C. Valenciana,1511830.0,207100.0,568100.0,29000.0,2316030,2144330,0.9258645181625452,1488047.0,681403.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Extremadura,401975.0,52900.0,119400.0,6100.0,580375,542882,0.935398664656472,364929.0,182588.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Galicia,1135015.0,147400.0,303700.0,15550.0,1601665,1533508,0.9574461575922556,1029985.0,514070.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,La Rioja,115895.0,15300.0,35700.0,1900.0,168795,157406,0.9325276222636928,108702.0,50551.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Madrid,1992435.0,276200.0,762000.0,38900.0,3069535,2749920,0.8958751081189822,1945081.0,827497.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Murcia,424265.0,57700.0,169800.0,8650.0,660415,552805,0.8370570020365982,382925.0,170427.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Navarra,220695.0,30200.0,74300.0,3850.0,329045,315599,0.9591362883496178,219378.0,100097.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,País Vasco,805950.0,107400.0,249500.0,12750.0,1175600,1080358,0.9189843484178292,776645.0,316410.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Ceuta,17190.0,2600.0,10000.0,450.0,30240,27936,0.9238095238095241,20126.0,8257.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Melilla,17190.0,2500.0,10000.0,450.0,30140,25015,0.8299601857996018,18390.0,7090.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Fuerzas Armadas,21840.0,3400.0,66100.0,0.0,91340,77213,0.8453361068535143,67683.0,9530.0,,12/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
13/5/21,Totales,15350595.0,2087600.0,5397000.0,272400.0,23107595,21071940,0.911905371372486,14555552.0,6716156.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
14/5/21,Andalucía,2465280.0,392000.0,1007500.0,73250.0,3938030,3667630,0.9313362264888788,2511506.0,1192771.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Aragón,496395.0,75900.0,158300.0,11400.0,741995,691335,0.9317246073086746,458069.0,241121.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Asturias,466565.0,67000.0,121400.0,8850.0,663815,627620,0.9454742661735572,413428.0,219921.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Baleares,282330.0,47200.0,139300.0,10100.0,478930,426217,0.8899358987743512,302253.0,130513.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Canarias,553380.0,90700.0,259000.0,18800.0,921880,790500,0.8574868746474595,544850.0,256850.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Cantabria,220695.0,33100.0,69300.0,4900.0,327995,294479,0.8978155154804189,200198.0,96018.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Castilla y Leon,1087815.0,159600.0,285100.0,20800.0,1553315,1395533,0.8984224062730354,904934.0,503307.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Castilla La Mancha,687825.0,107800.0,242500.0,17700.0,1055825,948942,0.8987682617858073,645208.0,310370.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Cataluña,2434220.0,386700.0,926100.0,67300.0,3814320,3398325,0.8909386207764425,2354256.0,1074195.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,C. Valenciana,1511830.0,239900.0,601900.0,43700.0,2397330,2195619,0.9158601444106568,1523321.0,697519.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Extremadura,401975.0,59800.0,126500.0,9200.0,597475,558070,0.9340474496840871,371327.0,191508.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Galicia,1135015.0,165000.0,321700.0,23450.0,1645165,1564268,0.9508274246048268,1057691.0,517272.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,La Rioja,115895.0,17400.0,37800.0,2800.0,173895,161031,0.9260243250237212,109704.0,53173.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Madrid,1992435.0,320200.0,807300.0,58600.0,3178535,2840623,0.8936893883502934,2005375.0,858113.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Murcia,424265.0,67500.0,179800.0,13050.0,684615,573157,0.8371960883124092,389545.0,185821.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Navarra,220695.0,34500.0,78700.0,5750.0,339645,322392,0.9492028441460936,223254.0,103015.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,País Vasco,805950.0,121800.0,264300.0,19250.0,1211300,1096376,0.9051234211178072,789241.0,319840.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Ceuta,17190.0,3200.0,10600.0,750.0,31740,28426,0.8955891619407688,20603.0,8270.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Melilla,17190.0,3100.0,10600.0,750.0,31640,25585,0.8086283185840708,18558.0,7492.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Fuerzas Armadas,21840.0,3400.0,66100.0,0.0,91340,77579,0.8493431136413401,67985.0,9594.0,,13/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
14/5/21,Totales,15358785.0,2395800.0,5713800.0,410400.0,23878785,21683707,0.9080741335876176,14911306.0,6976683.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210514.ods
17/5/21,Andalucía,2465280.0,392000.0,1007500.0,73250.0,3938030,3768883,0.9570478132467248,2577517.0,1229767.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Aragón,496395.0,75900.0,158300.0,11400.0,741995,700668,0.9443028591836872,466699.0,241830.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Asturias,466565.0,67000.0,121400.0,8850.0,663815,650728,0.9802851698138788,426347.0,230361.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Baleares,282330.0,47200.0,139300.0,10100.0,478930,443932,0.9269246027603198,314701.0,135816.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Canarias,553380.0,90700.0,259000.0,18800.0,921880,823733,0.8935360350587929,570448.0,267073.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Cantabria,220695.0,33100.0,69300.0,4900.0,327995,301950,0.9205933017271604,204293.0,100371.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Castilla y Leon,1087815.0,159600.0,285100.0,20800.0,1553315,1422494,0.9157794780839688,920462.0,516360.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Castilla La Mancha,687825.0,107800.0,242500.0,17700.0,1055825,991513,0.9390883905950324,676614.0,324249.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Cataluña,2434220.0,386700.0,926100.0,67300.0,3814320,3512534,0.9208807860903124,2445125.0,1098215.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,C. Valenciana,1511830.0,239900.0,601900.0,43700.0,2397330,2217729,0.9250829047315138,1533622.0,709438.0,,15/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Extremadura,401975.0,59800.0,126500.0,9200.0,597475,570276,0.9544767563496379,377207.0,198107.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Galicia,1135015.0,165000.0,321700.0,23450.0,1645165,1607078,0.9768491306343132,1075837.0,543552.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,La Rioja,115895.0,17400.0,37800.0,2800.0,173895,163215,0.9385836280514104,109739.0,55335.0,,15/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Madrid,1992435.0,320200.0,807300.0,58600.0,3178535,2942235,0.9256575749519826,2065290.0,900172.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Murcia,424265.0,67500.0,179800.0,13050.0,684615,590226,0.8621283495103087,403635.0,190707.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Navarra,220695.0,34500.0,78700.0,5750.0,339645,332283,0.9783244269752241,229538.0,108014.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,País Vasco,805950.0,121800.0,264300.0,19250.0,1211300,1140415,0.9414802278543714,815059.0,338938.0,,16/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Ceuta,17190.0,3200.0,10600.0,750.0,31740,29229,0.9208884688090736,21368.0,8323.0,,15/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Melilla,17190.0,3100.0,10600.0,750.0,31640,26269,0.8302465233881163,19204.0,7531.0,,14/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Fuerzas Armadas,21840.0,3400.0,66100.0,0.0,91340,77698,0.8506459382526823,68141.0,9557.0,,15/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
17/5/21,Totales,15358785.0,2395800.0,5713800.0,410400.0,23878785,22313088,0.9344314629073464,15320846.0,7213716.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210517.ods
18/5/21,Andalucía,2768310.0,392000.0,1007500.0,73250.0,4241060,3828823,0.902798592804629,2618121.0,1249873.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Aragón,544365.0,75900.0,158300.0,11400.0,789965,704822,0.8922192755375238,469534.0,243149.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Asturias,502835.0,67000.0,121400.0,8850.0,700085,659553,0.9421041730646992,432729.0,232933.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Baleares,315090.0,47200.0,139300.0,10100.0,511690,449449,0.8783618988059176,319145.0,136894.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Canarias,631770.0,90700.0,259000.0,18800.0,1000270,838680,0.8384536175232687,581553.0,271536.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Cantabria,241755.0,33100.0,69300.0,4900.0,349055,306240,0.8773402472389737,206133.0,102874.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Castilla y Leon,1173225.0,159600.0,285100.0,20800.0,1638725,1441310,0.8795313429648051,929830.0,525858.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Castilla La Mancha,761535.0,107800.0,242500.0,17700.0,1129535,1000956,0.8861664313190827,683201.0,327915.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Cataluña,2713850.0,386700.0,926100.0,67300.0,4093950,3543744,0.8656051002088447,2473222.0,1101895.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,C. Valenciana,1693180.0,239900.0,601900.0,43700.0,2578680,2243004,0.8698264228209782,1555816.0,718385.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Extremadura,440585.0,59800.0,126500.0,9200.0,636085,573681,0.9018936148470724,379465.0,199337.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Galicia,1232125.0,165000.0,321700.0,23450.0,1742275,1608119,0.9229995264811812,1076105.0,544393.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,La Rioja,127595.0,17400.0,37800.0,2800.0,185595,166496,0.8970931328968992,110902.0,58199.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Madrid,2235795.0,320200.0,807300.0,58600.0,3421895,2998227,0.8761890706757512,2094066.0,927467.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Murcia,478085.0,67500.0,179800.0,13050.0,738435,596069,0.8072057797910446,406768.0,193739.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Navarra,244095.0,34500.0,78700.0,5750.0,363045,335504,0.9241388808549904,230591.0,110203.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,País Vasco,885510.0,121800.0,264300.0,19250.0,1290860,1158120,0.8971693289744821,818706.0,353216.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Ceuta,20700.0,3200.0,10600.0,750.0,35250,29897,0.8481418439716312,22035.0,8412.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Melilla,20700.0,3100.0,10600.0,750.0,35150,26891,0.7650355618776672,19779.0,7578.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Fuerzas Armadas,21840.0,3400.0,66100.0,0.0,91340,77758,0.8513028246113422,68188.0,9570.0,,17/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
18/5/21,Totales,17052945.0,2395800.0,5713800.0,410400.0,25572945,22587343,0.8832515379046098,15495889.0,7323426.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210518.ods
19/5/21,Andalucía,2768310.0,392000.0,1007500.0,73250.0,4241060,3909377,0.9217924292511778,2676444.0,1272655.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Aragón,544365.0,75900.0,158300.0,11400.0,789965,717235,0.9079326299266424,476322.0,248774.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Asturias,502835.0,67000.0,121400.0,8850.0,700085,673092,0.9614432533192401,439525.0,239695.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Baleares,315090.0,47200.0,139300.0,10100.0,511690,455671,0.8905216048779534,324518.0,137757.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Canarias,631770.0,90700.0,259000.0,18800.0,1000270,853162,0.8529317084387216,591026.0,276939.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Cantabria,241755.0,33100.0,69300.0,4900.0,349055,312146,0.8942602168712667,210697.0,104464.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Castilla y Leon,1173225.0,159600.0,285100.0,20800.0,1638725,1460306,0.8911232818197073,936096.0,539178.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Castilla La Mancha,761535.0,107800.0,242500.0,17700.0,1129535,1018599,0.9017861332318168,693438.0,336163.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Cataluña,2713850.0,386700.0,926100.0,67300.0,4093950,3610271,0.8818551765409934,2528296.0,1114139.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,C. Valenciana,1693180.0,239900.0,601900.0,43700.0,2578680,2243089,0.8698593854219988,1555899.0,718390.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Extremadura,440585.0,59800.0,126500.0,9200.0,636085,586884,0.9226502747274342,387907.0,204140.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Galicia,1232125.0,165000.0,321700.0,23450.0,1742275,1644918,0.9441207616478456,1109890.0,547541.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,La Rioja,127595.0,17400.0,37800.0,2800.0,185595,169190,0.9116086101457476,112172.0,59629.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Madrid,2235795.0,320200.0,807300.0,58600.0,3421895,3052598,0.8920782198167975,2112932.0,963120.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Murcia,478085.0,67500.0,179800.0,13050.0,738435,611085,0.8275406772430884,415515.0,200056.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Navarra,244095.0,34500.0,78700.0,5750.0,363045,340966,0.9391838477323748,232551.0,113958.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,País Vasco,885510.0,121800.0,264300.0,19250.0,1290860,1178734,0.9131385278031701,825973.0,366867.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Ceuta,20700.0,3200.0,10600.0,750.0,35250,30687,0.8705531914893617,22821.0,8522.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Melilla,20700.0,3100.0,10600.0,750.0,35150,28118,0.7999431009957326,20968.0,7616.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Fuerzas Armadas,21840.0,3400.0,66100.0,0.0,91340,77827,0.8520582439238011,68257.0,9570.0,,18/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
19/5/21,Totales,17052945.0,2395800.0,5713800.0,410400.0,25572945,22973955,0.8983695464093009,15741247.0,7469173.0,,,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210519.ods
20/5/21,Andalucía,2768310.0,392000.0,1007500.0,73250.0,4241060,3998361,0.9427739763172416,2742890.0,1296470.0,,19/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Aragón,544365.0,75900.0,158300.0,11400.0,789965,737369,0.9334198350559836,485547.0,259683.0,,19/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
20/5/21,Asturias,502835.0,67000.0,121400.0,8850.0,700085,681996,0.9741617089353436,443444.0,244715.0,,19/5/21,Ministerio de Sanidad,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210520.ods
